"","1111A0/US","1111B0/US","111200/US","111300/US","111400/US","111900/US","112120/US","1121A0/US","112300/US","112A00/US","113000/US","114000/US","115000/US","211000/US","212100/US","212230/US","2122A0/US","212310/US","2123A0/US","213111/US","21311A/US","221100/US","221200/US","221300/US","233210/US","233262/US","230301/US","230302/US","2332A0/US","233412/US","2334A0/US","233230/US","2332D0/US","233240/US","233411/US","2332C0/US","321100/US","321200/US","321910/US","3219A0/US","327100/US","327200/US","327310/US","327320/US","327330/US","327390/US","327400/US","327910/US","327991/US","327992/US","327993/US","327999/US","331110/US","331200/US","331313/US","33131B/US","331410/US","331420/US","331490/US","331510/US","331520/US","332114/US","33211A/US","332119/US","332200/US","332310/US","332320/US","332410/US","332420/US","332430/US","332500/US","332600/US","332710/US","332720/US","332800/US","332913/US","33291A/US","332991/US","332996/US","33299A/US","332999/US","333111/US","333112/US","333120/US","333130/US","333242/US","33329A/US","333314/US","333316/US","333318/US","333414/US","333415/US","333413/US","333511/US","333514/US","333517/US","33351B/US","333611/US","333612/US","333613/US","333618/US","333912/US","333914/US","333920/US","333991/US","333993/US","333994/US","33399A/US","33399B/US","334111/US","334112/US","334118/US","334210/US","334220/US","334290/US","334413/US","334418/US","33441A/US","334510/US","334511/US","334512/US","334513/US","334514/US","334515/US","334516/US","334517/US","33451A/US","334300/US","334610/US","335110/US","335120/US","335210/US","335220/US","335311/US","335312/US","335313/US","335314/US","335911/US","335912/US","335920/US","335930/US","335991/US","335999/US","336111/US","336112/US","336120/US","336211/US","336212/US","336213/US","336214/US","336310/US","336320/US","336350/US","336360/US","336370/US","336390/US","3363A0/US","336411/US","336412/US","336413/US","336414/US","33641A/US","336500/US","336611/US","336612/US","336991/US","336992/US","336999/US","337110/US","337121/US","337122/US","337127/US","33712N/US","337215/US","33721A/US","337900/US","339112/US","339113/US","339114/US","339115/US","339116/US","339910/US","339920/US","339930/US","339940/US","339950/US","339990/US","311111/US","311119/US","311210/US","311221/US","311225/US","311224/US","311230/US","311300/US","311410/US","311420/US","311513/US","311514/US","31151A/US","311520/US","311615/US","31161A/US","311700/US","311810/US","3118A0/US","311910/US","311920/US","311930/US","311940/US","311990/US","312110/US","312120/US","312130/US","312140/US","312200/US","313100/US","313200/US","313300/US","314110/US","314120/US","314900/US","315000/US","316000/US","322110/US","322120/US","322130/US","322210/US","322220/US","322230/US","322291/US","322299/US","323110/US","323120/US","324110/US","324121/US","324122/US","324190/US","325110/US","325120/US","325130/US","325180/US","325190/US","325211/US","3252A0/US","325411/US","325412/US","325413/US","325414/US","325310/US","325320/US","325510/US","325520/US","325610/US","325620/US","325910/US","3259A0/US","326110/US","326120/US","326130/US","326140/US","326150/US","326160/US","326190/US","326210/US","326220/US","326290/US","423100/US","423400/US","423600/US","423800/US","423A00/US","424200/US","424400/US","424700/US","424A00/US","425000/US","4200ID/US","441000/US","445000/US","452000/US","444000/US","446000/US","447000/US","448000/US","454000/US","4B0000/US","481000/US","482000/US","483000/US","484000/US","485000/US","486000/US","48A000/US","492000/US","493000/US","511110/US","511120/US","511130/US","5111A0/US","511200/US","512100/US","512200/US","515100/US","515200/US","517110/US","517210/US","517A00/US","518200/US","519130/US","5191A0/US","522A00/US","52A000/US","523900/US","523A00/US","524113/US","5241XX/US","524200/US","525000/US","531HSO/US","531HST/US","531ORE/US","532100/US","532400/US","532A00/US","533000/US","541100/US","541511/US","541512/US","54151A/US","541200/US","541300/US","541610/US","5416A0/US","541700/US","541800/US","541400/US","541920/US","541940/US","5419A0/US","550000/US","561300/US","561700/US","561100/US","561200/US","561400/US","561500/US","561600/US","561900/US","562111/US","562HAZ/US","562212/US","562213/US","562910/US","562920/US","562OTH/US","611100/US","611A00/US","611B00/US","621100/US","621200/US","621300/US","621400/US","621500/US","621600/US","621900/US","622000/US","623A00/US","623B00/US","624100/US","624400/US","624A00/US","711100/US","711200/US","711500/US","711A00/US","712000/US","713100/US","713200/US","713900/US","721000/US","722110/US","722211/US","722A00/US","811100/US","811200/US","811300/US","811400/US","812100/US","812200/US","812300/US","812900/US","813100/US","813A00/US","813B00/US","814000/US","S00500/US","S00600/US","491000/US","S00102/US","GSLGE/US","GSLGH/US","GSLGO/US","S00203/US","S00401/US","S00402/US","S00300/US","S00900/US"
"48A000/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538258280090036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64540759228524e-05,0,0,0,0,0,0,0,0.000125237552100312,0,0.00701833851668763,0.00158339375924138,0.00489509105479156,0,0.852856551443915,0,0.00948545498660736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13485335955216e-05,0,0,0,0,0.000846892823872068,0,0,0,0,0.0216212020757621,0,0.000904607670968161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115194117985594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196826310960753,0.00447299637009807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492000/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29133054650691e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30746511477558e-05,0,0,0,0.859518182826256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158332136636952,0,0,0,0,0,0,0.000262628033506885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493000/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371933760368392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093765217027702,0,0,0.00993888568916979,0,0.942286653362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000452903553635932,0,0,0,0,0.000919737212958943,0,0.000648464280263914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511110/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18074209640759e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548939352022034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5982396395362e-06,0,0,0,0,0,0,0,0,0,0,0.000147543829580482,0,0,0,0,0,0,0,0,0,0.99962962962963,0.000285898081422315,0,0.037297795658369,0,0,0,0,0,0,0,0,0,0.0011067586451263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773249969622323,0,0,0,0,0,0,1.94539284079174e-05,0.0281839514780752,0.000212760312508304,0,0,0,0,0,0,0,0,0,0,0,0.00132473235683433,1.56841581282232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511120/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95185524101898e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507071096359336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548228563942137,0,0,0,0,0,0,0,0,0,0,9.11300123879448e-05,0,0,0,0,0,0,0,0,0,0.000444444444444444,0.999070845530281,0.00507545692610891,0,0,0,0,0,0,0,0,0,0,5.27027926250621e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445539268210957,0,0,0,0,0,1.72917679694086e-05,2.10750891085772e-05,0.031241528016379,0,0,0,0,0,0,0,0,0,0,0,0,0.0038878014820138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511130/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54222628922278e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134598688574894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145501419814027,0,0,0,0,0,0,0,0,0,0,6.07533415919632e-05,0,0,0,0,0,0,0,0,0,0,0.000357372601777894,0.968035420210038,0.0544799262425614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290889274286493,0,0,0,0,0,0.00012104237578586,1.29692856052783e-05,0.00237208760471639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845511218798112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5111A0/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77111314461139e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302381846452815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155894378372172,0,0,0,0,0,0,0,0,0,0,8.24509635890929e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.598021959601039,0,0,0,0,0,0,0,0,0,0.0188675997597722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162014279349439,0,0,0,0,0,0,6.48464280263914e-06,0.00574035337191242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511200/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537147502309765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894375978721687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915060588812054,0,0,0,0,0,0,0,0.132510606646576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028602884590601,0.0180826450517357,0,0,0,0,0,0.0343005181045598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316751217788546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98275342382456e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512100/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330607786994126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312337340569357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04230029947612e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139298733221573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989359191968397,0.00880986705109723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13892188149407e-05,0,0.000512567230824629,0,0,0,0.00111568924188364,0,0,0,0,0,0,0.00182056346684094,0.000490691718647153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276395798783858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512200/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73580975977038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012178321066212,0.973463612579422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08427886729591e-05,0,0,0,0,0,5.15499979748215e-05,0,0,0,0,0,0,0.000110238927644865,0,7.97851171906141e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515100/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264501047488858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55322013713606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329803854356372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136244966928247,0.015697581291046,0.433129359931465,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000611235690272884,0,0,0,0,0,0,0.00297645104641137,0.137936154477999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94826027147368e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515200/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002774429947666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399236244747187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588365136511368,0,0.56579366050667,0.973555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029457141699898,0,0,0,0,0,0,0.00108941999084338,0.0954457037456984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517110/US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468336717113299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242803376037631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104582538026165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107697956186513,0,0.874910766274019,0.00225045082639675,0.190531563787052,2.82143279756063e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851670919849133,0,0,0,0.00424919269021029,0.000212915921551135,0,0,0,0,3.45835359388172e-05,0.00307696300985227,0.0125903111327254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481809081989368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
